record_type,priority,action,name,city,country,current_category,current_subcategory,current_vegan_level,target_vegan_level,plants_pack_id,plants_pack_slug,current_address,current_website,current_phone,current_opening_hours,current_description,current_main_image_url,verification_level,fields_to_fix,official_source_to_scrape,google_maps_search_url,happycow_or_secondary_source,instagram_or_social_search,evidence_needed,reason_for_action,notes_for_agent
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Elfengaststube,Bernitt,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,55f41fe6-fad8-497a-b550-17d47dac430e,elfengaststube-bernitt,,,,"Sa,Su 13:00-17:00","Nestled in the charming village of Bernitt, Elfengaststube offers a delightful selection of exquisite vegan cakes crafted from organic ingredients, ensuring a guilt-free indulgence. Guests can savor artisan creations like rich chocolate torte and light, fruity cheesecakes while enjoying a cozy atmosphere adorned with whimsical decor. Perfect for a sweet afternoon escape, this charming spot also fe",https://images.happycow.net/venues/1024/79/43/hcmp79434_976058.jpeg,2,"website, phone, address",https://www.google.com/search?q=official+website+%22Elfengaststube%22+%22Bernitt%22+vegan,https://www.google.com/maps/search/Elfengaststube+Bernitt+Germany,https://www.happycow.net/searchmap?s=3&location=Elfengaststube+Bernitt+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Elfengaststube%22+%22Bernitt%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Bubbles,Besancon,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,b5ffc302-5373-4202-8343-9fc2302dbba2,bubbles-besancon,23 Quai Adolphe Veil Picard,,+33 03 81 50 80 94,Mo-Sa 07:30-19:00,"Bubbles in Besançon offers a delightful array of vegan dishes crafted from locally-sourced ingredients, featuring creative seasonal menus that highlight the flavors of the region. Guests can enjoy a cozy atmosphere with a focus on sustainability, complemented by a selection of organic wines and homemade desserts. Don't miss their signature quinoa bowl topped with a vibrant assortment of roasted ve",,2,"website, main_image_url",https://www.google.com/search?q=official+website+%22Bubbles%22+%22Besancon%22+vegan,https://www.google.com/maps/search/Bubbles+Besancon+Germany,https://www.happycow.net/searchmap?s=3&location=Bubbles+Besancon+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Bubbles%22+%22Besancon%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,China ToGo,Bielefeld,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,51706992-fc90-4240-8b50-642bb9e81a2c,china-togo-bielefeld,,,,"Mo-Fr 10:00-21:00; Su,PH 12:00-20:00; Sa 10:30-21:00","Offering a vibrant twist on classic Chinese cuisine, this vegan-friendly eatery in Bielefeld features a diverse menu with dishes like crispy tofu stir-fry, flavorful vegetable dumplings, and zesty Szechuan noodles. Diners can enjoy a cozy atmosphere while indulging in authentic flavors, all crafted with plant-based ingredients that celebrate the spirit of traditional Chinese cooking.",https://images.happycow.net/venues/1024/39/72/hcmp397225_3444228.jpeg,2,"website, phone, address, plants_pack_description",https://www.google.com/search?q=official+website+%22China+ToGo%22+%22Bielefeld%22+vegan,https://www.google.com/maps/search/China+ToGo+Bielefeld+Germany,https://www.happycow.net/searchmap?s=3&location=China+ToGo+Bielefeld+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22China+ToGo%22+%22Bielefeld%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Adler,Binswangen,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,976de7bb-cf12-41f7-9efe-3d5342b33a70,adler-binswangen,,http://adler-erlenbach-hn.de/,,"We-Sa 17:00-23:00; Su 11:30-23:00; Mo,Tu off","Adler offers a delightful array of regional vegan dishes, celebrating local ingredients with a modern twist. Guests can savor seasonal specialties like hearty beetroot risotto made with locally sourced grains and fresh herbs from nearby farms. The warm, rustic ambiance enhances the experience, making it an ideal spot for enjoying thoughtfully crafted meals in the heart of Binswangen.",https://images.happycow.net/venues/1024/35/68/hcmp356882_2199000.jpeg,2,"phone, address",http://adler-erlenbach-hn.de/,https://www.google.com/maps/search/Adler+Binswangen+Germany,https://www.happycow.net/searchmap?s=3&location=Adler+Binswangen+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Adler%22+%22Binswangen%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Cigköftem,Boblingen,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,45f75a76-faa1-4192-8eb5-118ad4b3f43c,cigkoftem-boblingen,,https://cigkoftem.eu/filialen/,,,"Cigköftem in Böblingen offers a unique culinary journey through Turkish vegan cuisine, specializing in fresh, flavorful cig köfte made from bulgur, fresh herbs, and spices, all served with vibrant accompaniments like pickles and salads. Guests can enjoy a fast-casual dining experience while savoring traditional flavors in a cozy atmosphere, perfect for both takeaway and a quick meal on the go. Don",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/45f75a76-faa1-4192-8eb5-118ad4b3f43c.png,2,"phone, opening_hours, address",https://cigkoftem.eu/filialen/,https://www.google.com/maps/search/Cigk%C3%B6ftem+Boblingen+Germany,https://www.happycow.net/searchmap?s=3&location=Cigk%C3%B6ftem+Boblingen+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Cigk%C3%B6ftem%22+%22Boblingen%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Dr. Wok,Boblingen,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,814f88e8-93e0-4cf0-8c35-f5d803cd2c09,dr-wok-boblingen,,,,Mo-Sa 11:00-19:30; PH closed,"Located in Böblingen, Dr. Wok specializes in Asian-inspired vegan cuisine, offering a vibrant menu filled with flavorful dishes like Szechuan spicy tofu, fresh vegetable stir-fries, and indulgent noodle bowls. The casual atmosphere is complemented by a selection of authentic teas and house-made sauces, making it a perfect spot for both a quick lunch and a relaxed dinner with friends.",https://images.happycow.net/venues/1024/36/69/hcmp366958_2318456.jpeg,2,"website, phone, address",https://www.google.com/search?q=official+website+%22Dr.+Wok%22+%22Boblingen%22+vegan,https://www.google.com/maps/search/Dr.+Wok+Boblingen+Germany,https://www.happycow.net/searchmap?s=3&location=Dr.+Wok+Boblingen+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Dr.+Wok%22+%22Boblingen%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Absinth,Bochum,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,6931e98f-731b-490c-ba87-6aa90fdc8361,absinth-bochum,,http://www.absinth-bochum.de,+49 234 6404859,"Tu-Th 18:00-00:00; Fr,Sa 18:00-02:00","Absinth offers an imaginative vegan dining experience with a menu that features locally sourced ingredients transformed into creative dishes, such as the smoky beetroot risotto and handcrafted vegan pasta. Guests can enjoy a cozy, artistic ambiance adorned with vibrant artwork, making it the perfect spot for a casual meal or an intimate dinner. Don't miss the signature absinthe-infused cocktails a",https://images.happycow.net/venues/1024/35/43/hcmp354310_2185558.jpeg,2,address,http://www.absinth-bochum.de,https://www.google.com/maps/search/Absinth+Bochum+Germany,https://www.happycow.net/searchmap?s=3&location=Absinth+Bochum+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Absinth%22+%22Bochum%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Agnes,Bochum,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,97b95c68-1433-47cb-98d9-95ca81c30425,agnes-bochum,44 Ferdinandstraße,,,"Tu,We,Su 10:00-18:00, Th-Sa 10:00-24:00","Located in Bochum, Agnes offers a vibrant array of plant-based dishes that highlight seasonal ingredients and global flavors. Diners can enjoy artisanal vegan burgers and innovative salads alongside house-made smoothies and desserts, all crafted with a focus on sustainability and local produce. The cozy atmosphere and friendly staff make it an inviting space for both casual meals and intimate gath",https://images.happycow.net/venues/1024/14/57/hcmp145772_1172357.jpeg,2,"website, phone",https://www.google.com/search?q=official+website+%22Agnes%22+%22Bochum%22+vegan,https://www.google.com/maps/search/Agnes+Bochum+Germany,https://www.happycow.net/searchmap?s=3&location=Agnes+Bochum+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Agnes%22+%22Bochum%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Dooby´s,Bochum,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,f93d4c8b-fc82-439a-95b4-c79f7a7d0456,dooby-s-bochum,"26 Universitätsstraße, Bochum, 44789, Germany",https://doobys-bochum.eatbu.com,+49 234 93825841,We 12:00-20:00; Th 12:00-20:00; Fr 12:00-20:00; Sa 15:00-20:00; Su 15:00-20:00,"Vegan-focused restaurant in Bochum, Germany.",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/f93d4c8b-fc82-439a-95b4-c79f7a7d0456.webp?v=mp2l55kc,2,plants_pack_description,https://doobys-bochum.eatbu.com,https://www.google.com/maps/search/Dooby%C2%B4s+Bochum+Germany,https://www.happycow.net/searchmap?s=3&location=Dooby%C2%B4s+Bochum+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Dooby%C2%B4s%22+%22Bochum%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Raise verification level with official/menu proof,be.Well,Bochum,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,b6242b4a-02e2-4907-8361-2fdbd466a4a2,be-well-bochum,"137 Querenburger Höhe, Bochum, 44801, Germany",https://bewell-food.de,+49 1578 0363963,"Mo 12:00-15:00, 16:00-19:00; Tu 12:00-15:00, 16:00-19:00; We 12:00-15:00, 16:00-19:00; Th 12:00-15:00, 16:00-19:00; Fr 12:00-15:00, 16:00-19:00; Sa 12:00-17:00","VEGAN FOOD IN BOCHUM HEALTHY AND DELICIOUS FOOD TO YOUR HEART’S CONTENT! BE.WELL STANDS FOR PLANT-BASED CUISINE WITH HOMEMADE VEGAN SPECIALTIES. If you want to eat vegan in Bochum, you've come to the right place. Despite avoiding animal products, we leave no culinary wishes unfulfilled. Our vegan burgers and many other dishes",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/b6242b4a-02e2-4907-8361-2fdbd466a4a2.webp?v=mp2ejnsi,2,,https://bewell-food.de,https://www.google.com/maps/search/be.Well+Bochum+Germany,https://www.happycow.net/searchmap?s=3&location=be.Well+Bochum+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22be.Well%22+%22Bochum%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but needs stronger source-backed evidence.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,ÇiğköfteM,Bochum,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,2fa57455-6f5e-424d-a5ca-8b77e0800be1,cigkoftem-bochum,"12 Massenbergstraße, Bochum, 44787, Germany",https://cigkoftem.eu,,Mo 11:00-22:00; Tu 11:00-22:00; We 11:00-22:00; Th 11:00-22:00; Fr 11:00-22:00; Sa 11:00-22:00; Su 14:00-21:00,Vegan Turkish fast food franchise chain. The Cigköftem company is the largest Turkish franchise chain in Europe with more than 100 branches.,https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/2fa57455-6f5e-424d-a5ca-8b77e0800be1.webp?v=mp1w6b01,2,phone,https://cigkoftem.eu,https://www.google.com/maps/search/%C3%87i%C4%9Fk%C3%B6fteM+Bochum+Germany,https://www.happycow.net/searchmap?s=3&location=%C3%87i%C4%9Fk%C3%B6fteM+Bochum+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22%C3%87i%C4%9Fk%C3%B6fteM%22+%22Bochum%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Can Imbiss,Bollensdorf,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,7ff1b56d-dd68-4959-98b4-53f60481363c,can-imbiss-bollensdorf,,,,"Mo-Fr 11:00-20:00; Sa,Su 12:00-20:00","Located in the heart of Bollensdorf, Can Imbiss offers a vibrant selection of homemade vegan street food inspired by Mediterranean flavors. Guests can enjoy flavorful wraps, creative grain bowls, and delicious falafel, all made from locally sourced ingredients, while soaking up the warm, inviting atmosphere adorned with colorful murals. Be sure to try their signature spicy harissa sauce for an ext",https://images.happycow.net/venues/1024/35/80/hcmp358083_2234467.jpeg,2,"website, phone, address",https://www.google.com/search?q=official+website+%22Can+Imbiss%22+%22Bollensdorf%22+vegan,https://www.google.com/maps/search/Can+Imbiss+Bollensdorf+Germany,https://www.happycow.net/searchmap?s=3&location=Can+Imbiss+Bollensdorf+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Can+Imbiss%22+%22Bollensdorf%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
